MONTH,GROUP,REASON FOR SEEKING ASSISTANCE,DATE,NSW,VIC,QLD,WA,SA,TAS,ACT,NT,NATIONAL
Oct19,Other,Itinerant,2019-10-31,837.0,977.0,359.0,267.0,307.0,231.0,23.0,151.0,3148.0
Oct19,Other,Lack of family and/or community support,2019-10-31,4591.0,5241.0,2625.0,1410.0,650.0,878.0,517.0,511.0,16404.0
Oct19,Other,Other,2019-10-31,7412.0,9064.0,4067.0,2339.0,1508.0,1183.0,803.0,1201.0,27533.0
Oct19,Other,Other (not elsewhere classified),2019-10-31,1851.0,2179.0,1198.0,622.0,174.0,84.0,206.0,504.0,6817.0
Oct19,Other,Transition from custodial arrangements,2019-10-31,614.0,1253.0,174.0,115.0,209.0,95.0,56.0,64.0,2578.0
Oct19,Other,Transition from foster care and child safety residential placements,2019-10-31,73.0,176.0,47.0,55.0,15.0,9.0,7.0,30.0,410.0
Oct19,Other,Transition from other care arrangements,2019-10-31,252.0,307.0,89.0,88.0,59.0,69.0,29.0,28.0,921.0
Oct19,Other,Unable to return home due to environmental reasons,2019-10-31,571.0,459.0,167.0,189.0,117.0,65.0,74.0,41.0,1683.0
Oct19,Total,Total clients,2019-10-31,23223.0,34012.0,12168.0,6514.0,6434.0,2392.0,1734.0,3372.0,89639.0
Oct20,Accommodation,Accommodation,2020-10-31,12360.0,16925.0,7947.0,2851.0,4350.0,1746.0,1137.0,1333.0,48586.0
Oct20,Accommodation,Housing crisis (e.g. eviction),2020-10-31,7404.0,10231.0,4556.0,1315.0,2799.0,1014.0,652.0,541.0,28493.0
Oct20,Accommodation,Inadequate or inappropriate dwelling conditions,2020-10-31,5156.0,9313.0,4132.0,1599.0,1547.0,884.0,607.0,832.0,24048.0
Oct20,Accommodation,Previous accommodation ended,2020-10-31,3471.0,5957.0,2488.0,878.0,520.0,745.0,429.0,300.0,14780.0
Oct20,Covid,Covid-19,2020-10-31,542.0,4083.0,624.0,133.0,6.0,7.0,106.0,56.0,5556.0
Oct20,Financial,Employment difficulties,2020-10-31,1334.0,1825.0,530.0,222.0,177.0,55.0,150.0,140.0,4433.0
Oct20,Financial,Financial,2020-10-31,10571.0,15528.0,6867.0,2627.0,1655.0,1145.0,1103.0,925.0,40392.0
Oct20,Financial,Financial difficulties,2020-10-31,7200.0,12262.0,5066.0,1838.0,1030.0,701.0,765.0,595.0,29441.0
Oct20,Financial,Housing affordability stress,2020-10-31,6434.0,9254.0,4205.0,1401.0,474.0,825.0,734.0,495.0,23815.0
Oct20,Financial,Problematic gambling,2020-10-31,89.0,58.0,34.0,7.0,12.0,4.0,8.0,12.0,224.0
Oct20,Financial,Unemployment,2020-10-31,2649.0,3897.0,1782.0,787.0,602.0,220.0,328.0,291.0,10553.0
Oct20,Health,Health,2020-10-31,5929.0,8047.0,3043.0,1840.0,1832.0,944.0,667.0,425.0,22710.0
Oct20,Health,Medical issues,2020-10-31,1711.0,2701.0,1238.0,617.0,508.0,315.0,217.0,176.0,7478.0
Oct20,Health,Mental health issues,2020-10-31,4631.0,5993.0,2027.0,1158.0,1344.0,753.0,494.0,139.0,16527.0
Oct20,Health,Problematic alcohol use,2020-10-31,617.0,702.0,344.0,326.0,212.0,75.0,74.0,138.0,2488.0
Oct20,Health,Problematic drug or substance use,2020-10-31,1458.0,2348.0,625.0,563.0,434.0,128.0,168.0,77.0,5801.0
Oct20,Interpersonal,Family and domestic violence,2020-10-31,7736.0,14067.0,3587.0,2705.0,1700.0,503.0,672.0,1109.0,32017.0
Oct20,Interpersonal,Interpersonal relationships,2020-10-31,11736.0,18242.0,5795.0,3748.0,2382.0,1141.0,1037.0,1459.0,45459.0
Oct20,Interpersonal,Non-family violence,2020-10-31,427.0,835.0,238.0,156.0,38.0,134.0,79.0,43.0,1950.0
Oct20,Interpersonal,Relationship/family breakdown,2020-10-31,5894.0,6217.0,2821.0,1575.0,687.0,604.0,764.0,351.0,18900.0
Oct20,Interpersonal,Sexual abuse,2020-10-31,329.0,574.0,183.0,245.0,59.0,35.0,24.0,42.0,1491.0
Oct20,Interpersonal,Time out from family/other situation,2020-10-31,2032.0,2572.0,1385.0,838.0,102.0,430.0,243.0,368.0,7967.0
Oct20,Not stated,Not stated,2020-10-31,337.0,234.0,12.0,12.0,0.0,1.0,5.0,233.0,833.0
Oct20,Other,Discrimination including racial discrimination,2020-10-31,141.0,156.0,61.0,22.0,81.0,7.0,28.0,3.0,499.0
Oct20,Other,Disengagement with school or other education and training,2020-10-31,564.0,475.0,174.0,157.0,270.0,21.0,20.0,34.0,1714.0
Oct20,Other,Itinerant,2020-10-31,689.0,1467.0,343.0,247.0,452.0,185.0,15.0,156.0,3554.0
Oct20,Other,Lack of family and/or community support,2020-10-31,4472.0,5842.0,2990.0,1469.0,718.0,771.0,526.0,504.0,17285.0
Oct20,Other,Other,2020-10-31,7143.0,9641.0,4385.0,2574.0,1770.0,1092.0,807.0,1041.0,28435.0
Oct20,Other,Other (not elsewhere classified),2020-10-31,1483.0,1797.0,1093.0,778.0,199.0,125.0,200.0,368.0,6043.0
Oct20,Other,Transition from custodial arrangements,2020-10-31,653.0,1300.0,161.0,117.0,239.0,81.0,51.0,62.0,2662.0
Oct20,Other,Transition from foster care and child safety residential placements,2020-10-31,81.0,182.0,69.0,33.0,15.0,10.0,8.0,23.0,421.0
Oct20,Other,Transition from other care arrangements,2020-10-31,249.0,353.0,105.0,85.0,48.0,41.0,39.0,26.0,946.0
Oct20,Other,Unable to return home due to environmental reasons,2020-10-31,458.0,547.0,201.0,150.0,126.0,71.0,83.0,43.0,1679.0
Oct20,Total,Total clients,2020-10-31,23666.0,33350.0,12968.0,6754.0,6479.0,2408.0,1887.0,3254.0,90607.0
Oct21,Accommodation,Accommodation,2021-10-31,13093.0,17053.0,8444.0,3059.0,4603.0,1933.0,1170.0,1275.0,50573.0
Oct21,Accommodation,Housing crisis (e.g. eviction),2021-10-31,8460.0,10622.0,5214.0,1650.0,3209.0,1121.0,674.0,484.0,31414.0
Oct21,Accommodation,Inadequate or inappropriate dwelling conditions,2021-10-31,5038.0,8868.0,4362.0,1591.0,1288.0,982.0,629.0,786.0,23526.0
Oct21,Accommodation,Previous accommodation ended,2021-10-31,3525.0,5159.0,2526.0,961.0,354.0,798.0,469.0,263.0,14049.0
Oct21,Covid,Covid-19,2021-10-31,630.0,2833.0,158.0,73.0,42.0,3.0,69.0,14.0,3822.0
Oct21,Financial,Employment difficulties,2021-10-31,1210.0,1601.0,597.0,274.0,175.0,62.0,157.0,140.0,4216.0
Oct21,Financial,Financial,2021-10-31,10867.0,16278.0,7363.0,2778.0,1631.0,1345.0,1158.0,853.0,42240.0
Oct21,Financial,Financial difficulties,2021-10-31,7510.0,12789.0,5476.0,1951.0,791.0,826.0,806.0,537.0,30666.0
Oct21,Financial,Housing affordability stress,2021-10-31,7108.0,10030.0,4667.0,1585.0,601.0,1069.0,752.0,491.0,26290.0
Oct21,Financial,Problematic gambling,2021-10-31,64.0,52.0,29.0,7.0,12.0,3.0,9.0,10.0,186.0
Oct21,Financial,Unemployment,2021-10-31,2428.0,3580.0,1586.0,892.0,580.0,207.0,334.0,265.0,9872.0
Oct21,Health,Health,2021-10-31,6040.0,7990.0,2948.0,1740.0,1575.0,1043.0,700.0,409.0,22433.0
Oct21,Health,Medical issues,2021-10-31,1769.0,2713.0,1282.0,557.0,524.0,374.0,251.0,180.0,7647.0
Oct21,Health,Mental health issues,2021-10-31,4895.0,6105.0,2013.0,1062.0,1199.0,835.0,502.0,123.0,16725.0
Oct21,Health,Problematic alcohol use,2021-10-31,490.0,750.0,290.0,321.0,147.0,78.0,76.0,148.0,2299.0
Oct21,Health,Problematic drug or substance use,2021-10-31,1282.0,2323.0,471.0,503.0,319.0,122.0,176.0,75.0,5270.0
Oct21,Interpersonal,Family and domestic violence,2021-10-31,7670.0,13918.0,3664.0,2988.0,1439.0,519.0,712.0,1202.0,32060.0
Oct21,Interpersonal,Interpersonal relationships,2021-10-31,11494.0,17594.0,5667.0,3903.0,2017.0,1199.0,1063.0,1517.0,44394.0
Oct21,Interpersonal,Non-family violence,2021-10-31,433.0,716.0,237.0,104.0,33.0,109.0,59.0,62.0,1753.0
Oct21,Interpersonal,Relationship/family breakdown,2021-10-31,5615.0,5735.0,2656.0,1484.0,568.0,699.0,733.0,351.0,17834.0
Oct21,Interpersonal,Sexual abuse,2021-10-31,352.0,564.0,136.0,188.0,68.0,37.0,28.0,55.0,1427.0
Oct21,Interpersonal,Time out from family/other situation,2021-10-31,2200.0,2121.0,1329.0,738.0,75.0,415.0,244.0,301.0,7423.0
Oct21,Not stated,Not stated,2021-10-31,150.0,182.0,8.0,20.0,0.0,19.0,5.0,539.0,921.0
Oct21,Other,Discrimination including racial discrimination,2021-10-31,130.0,154.0,42.0,26.0,53.0,4.0,35.0,3.0,447.0
Oct21,Other,Disengagement with school or other education and training,2021-10-31,446.0,401.0,132.0,112.0,271.0,20.0,21.0,28.0,1431.0
Oct21,Other,Itinerant,2021-10-31,573.0,1021.0,352.0,236.0,303.0,157.0,30.0,79.0,2751.0
Oct21,Other,Lack of family and/or community support,2021-10-31,4439.0,5311.0,3133.0,1467.0,535.0,781.0,570.0,450.0,16673.0
Oct21,Other,Other,2021-10-31,6786.0,9038.0,4428.0,2582.0,1417.0,1149.0,907.0,938.0,27229.0
Oct21,Other,Other (not elsewhere classified),2021-10-31,1380.0,1945.0,1009.0,813.0,154.0,160.0,241.0,354.0,6054.0
Oct21,Other,Transition from custodial arrangements,2021-10-31,533.0,1363.0,183.0,103.0,207.0,89.0,43.0,60.0,2581.0
Oct21,Other,Transition from foster care and child safety residential placements,2021-10-31,93.0,159.0,81.0,32.0,13.0,7.0,13.0,36.0,434.0
Oct21,Other,Transition from other care arrangements,2021-10-31,267.0,330.0,103.0,67.0,24.0,77.0,38.0,35.0,941.0
Oct21,Other,Unable to return home due to environmental reasons,2021-10-31,415.0,393.0,150.0,133.0,142.0,69.0,73.0,24.0,1399.0
Oct21,Total,Total clients,2021-10-31,23754.0,33680.0,13749.0,7123.0,6543.0,2715.0,1961.0,3651.0,93030.0
Oct22,Accommodation,Accommodation,2022-10-31,12613.0,15994.0,9133.0,2926.0,4876.0,1987.0,1206.0,1178.0,49821.0
Oct22,Accommodation,Housing crisis (e.g. eviction),2022-10-31,8440.0,9912.0,6128.0,1541.0,3616.0,1070.0,754.0,424.0,31842.0
Oct22,Accommodation,Inadequate or inappropriate dwelling conditions,2022-10-31,4701.0,8236.0,4322.0,1665.0,1199.0,1022.0,628.0,767.0,22514.0
Oct22,Accommodation,Previous accommodation ended,2022-10-31,3174.0,4687.0,2626.0,908.0,296.0,832.0,330.0,209.0,13054.0
Oct22,Covid,Covid-19,2022-10-31,183.0,1090.0,41.0,19.0,9.0,0.0,28.0,7.0,1377.0
Oct22,Financial,Financial,2022-10-31,10282.0,15376.0,7933.0,2716.0,1587.0,1280.0,1184.0,754.0,41050.0
Oct22,Health,Health,2022-10-31,5289.0,7322.0,2833.0,1624.0,1549.0,947.0,660.0,335.0,20538.0
Oct22,Health,Medical issues,2022-10-31,1515.0,2520.0,1170.0,595.0,526.0,347.0,205.0,148.0,7024.0
Oct22,Health,Mental health issues,2022-10-31,4263.0,5546.0,1957.0,972.0,1143.0,742.0,478.0,119.0,15205.0
Oct22,Health,Problematic alcohol use,2022-10-31,444.0,659.0,279.0,263.0,147.0,90.0,76.0,111.0,2068.0
Oct22,Health,Problematic drug or substance use,2022-10-31,1060.0,2101.0,447.0,405.0,306.0,127.0,172.0,55.0,4670.0
Oct22,Interpersonal,Family and domestic violence,2022-10-31,7383.0,12634.0,3791.0,2874.0,1454.0,515.0,704.0,1027.0,30340.0
Oct22,Interpersonal,Interpersonal relationships,2022-10-31,10870.0,15943.0,5624.0,3762.0,2146.0,1186.0,1060.0,1320.0,41845.0
Oct22,Interpersonal,Non-family violence,2022-10-31,396.0,591.0,236.0,99.0,34.0,120.0,55.0,39.0,1570.0
Oct22,Interpersonal,Relationship/family breakdown,2022-10-31,5272.0,5358.0,2403.0,1318.0,679.0,693.0,734.0,217.0,16660.0
Oct22,Interpersonal,Sexual abuse,2022-10-31,335.0,562.0,198.0,209.0,64.0,37.0,36.0,36.0,1476.0
Oct22,Interpersonal,Time out from family/other situation,2022-10-31,2127.0,2025.0,1264.0,694.0,90.0,392.0,245.0,292.0,7128.0
Oct22,Not stated,Not stated,2022-10-31,294.0,225.0,22.0,15.0,0.0,27.0,12.0,502.0,1092.0
Oct22,Other,Other,2022-10-31,6521.0,9048.0,4454.0,2271.0,1434.0,1117.0,786.0,819.0,26421.0
Oct22,Total,Total clients,2022-10-31,23042.0,32105.0,14632.0,6901.0,6896.0,2817.0,2007.0,3300.0,91482.0
Sep17,Accommodation,Accommodation,2017-09-30,12993.0,15154.0,6972.0,2332.0,3608.0,1640.0,952.0,1384.0,44939.0
Sep17,Accommodation,Housing crisis (e.g. eviction),2017-09-30,9771.0,11033.0,4904.0,1396.0,1938.0,1106.0,619.0,822.0,31545.0
Sep17,Accommodation,Inadequate or inappropriate dwelling conditions,2017-09-30,4574.0,6730.0,3240.0,1141.0,1494.0,680.0,431.0,707.0,18976.0
Sep17,Accommodation,Previous accommodation ended,2017-09-30,3527.0,3869.0,1928.0,706.0,415.0,719.0,329.0,198.0,11679.0
Sep17,Financial,Employment difficulties,2017-09-30,924.0,1060.0,476.0,263.0,178.0,54.0,59.0,103.0,3115.0
Sep17,Financial,Financial,2017-09-30,10441.0,12511.0,5551.0,2431.0,1394.0,957.0,781.0,875.0,34897.0
Sep17,Financial,Financial difficulties,2017-09-30,7664.0,10205.0,4308.0,1876.0,870.0,654.0,563.0,625.0,26738.0
Sep17,Financial,Housing affordability stress,2017-09-30,6116.0,6739.0,3490.0,1110.0,511.0,625.0,515.0,409.0,19507.0
Sep17,Financial,Problematic gambling,2017-09-30,92.0,70.0,43.0,8.0,22.0,5.0,5.0,8.0,252.0
Sep17,Financial,Unemployment,2017-09-30,2397.0,2212.0,1190.0,631.0,372.0,182.0,119.0,199.0,7300.0
Sep17,Health,Health,2017-09-30,5645.0,6132.0,2319.0,1179.0,1327.0,822.0,467.0,446.0,18309.0
Sep17,Health,Medical issues,2017-09-30,1806.0,2323.0,932.0,356.0,405.0,304.0,167.0,190.0,6478.0
Sep17,Health,Mental health issues,2017-09-30,4057.0,4220.0,1430.0,678.0,879.0,631.0,318.0,139.0,12337.0
Sep17,Health,Problematic alcohol use,2017-09-30,700.0,543.0,379.0,229.0,201.0,82.0,50.0,148.0,2329.0
Sep17,Health,Problematic drug or substance use,2017-09-30,1544.0,1543.0,506.0,460.0,341.0,136.0,108.0,87.0,4722.0
Sep17,Interpersonal,Family and domestic violence,2017-09-30,6646.0,12544.0,2858.0,2320.0,1920.0,498.0,472.0,924.0,28105.0
Sep17,Interpersonal,Interpersonal relationships,2017-09-30,10366.0,15927.0,4578.0,3183.0,2492.0,1092.0,761.0,1153.0,39462.0
Sep17,Interpersonal,Non-family violence,2017-09-30,417.0,457.0,194.0,71.0,49.0,107.0,44.0,27.0,1366.0
Sep17,Interpersonal,Relationship/family breakdown,2017-09-30,5671.0,4941.0,2183.0,1232.0,551.0,607.0,572.0,322.0,16065.0
Sep17,Interpersonal,Sexual abuse,2017-09-30,334.0,459.0,105.0,156.0,72.0,21.0,32.0,19.0,1196.0
Sep17,Interpersonal,Time out from family/other situation,2017-09-30,1955.0,1707.0,1070.0,662.0,130.0,309.0,186.0,219.0,6234.0
Sep17,Not stated,Not stated,2017-09-30,157.0,155.0,10.0,107.0,0.0,1.0,9.0,13.0,452.0
Sep17,Other,Discrimination including racial discrimination,2017-09-30,135.0,97.0,70.0,22.0,90.0,8.0,1.0,2.0,425.0
Sep17,Other,Disengagement with school or other education and training,2017-09-30,699.0,494.0,94.0,118.0,256.0,12.0,26.0,109.0,1808.0
Sep17,Other,Itinerant,2017-09-30,714.0,783.0,403.0,91.0,324.0,189.0,8.0,54.0,2564.0
Sep17,Other,Lack of family and/or community support,2017-09-30,4523.0,4067.0,2214.0,1092.0,530.0,524.0,393.0,472.0,13810.0
Sep17,Other,Other,2017-09-30,7185.0,8306.0,3449.0,1807.0,1538.0,828.0,674.0,1113.0,24882.0
Sep17,Other,Other (not elsewhere classified),2017-09-30,1715.0,3101.0,910.0,575.0,257.0,118.0,152.0,566.0,7394.0
Sep17,Other,Transition from custodial arrangements,2017-09-30,627.0,869.0,155.0,84.0,225.0,62.0,60.0,90.0,2172.0
Sep17,Other,Transition from foster care and child safety residential placements,2017-09-30,106.0,154.0,76.0,38.0,22.0,20.0,8.0,37.0,461.0
Sep17,Other,Transition from other care arrangements,2017-09-30,241.0,243.0,79.0,85.0,91.0,46.0,42.0,34.0,861.0
Sep17,Other,Unable to return home due to environmental reasons,2017-09-30,521.0,384.0,188.0,148.0,123.0,34.0,61.0,21.0,1480.0
Sep17,Total,Total clients,2017-09-30,22039.0,30538.0,10916.0,5736.0,6312.0,2198.0,1568.0,2919.0,82012.0
Sep18,Accommodation,Accommodation,2018-09-30,12456.0,15896.0,7136.0,2348.0,4040.0,1737.0,990.0,1538.0,46058.0
Sep18,Accommodation,Housing crisis (e.g. eviction),2018-09-30,8449.0,10920.0,4544.0,1317.0,2377.0,1129.0,620.0,704.0,30025.0
Sep18,Accommodation,Inadequate or inappropriate dwelling conditions,2018-09-30,4577.0,7238.0,3477.0,1171.0,1575.0,834.0,446.0,964.0,20268.0
Sep18,Accommodation,Previous accommodation ended,2018-09-30,3538.0,4143.0,1849.0,745.0,418.0,708.0,334.0,219.0,11947.0
Sep18,Financial,Employment difficulties,2018-09-30,1081.0,1252.0,536.0,273.0,142.0,74.0,98.0,113.0,3567.0
Sep18,Financial,Financial,2018-09-30,10754.0,13879.0,6366.0,2507.0,1541.0,1086.0,841.0,1016.0,37934.0
Sep18,Financial,Financial difficulties,2018-09-30,7866.0,11238.0,4965.0,1927.0,1016.0,763.0,623.0,747.0,29110.0
Sep18,Financial,Housing affordability stress,2018-09-30,6102.0,7821.0,3848.0,1184.0,443.0,751.0,540.0,464.0,21137.0
Sep18,Financial,Problematic gambling,2018-09-30,111.0,67.0,33.0,11.0,14.0,4.0,7.0,7.0,254.0
Sep18,Financial,Unemployment,2018-09-30,2512.0,2531.0,1327.0,678.0,528.0,211.0,179.0,198.0,8159.0
Sep18,Health,Health,2018-09-30,5995.0,6794.0,2531.0,1408.0,1599.0,859.0,510.0,475.0,20142.0
Sep18,Health,Medical issues,2018-09-30,1854.0,2363.0,1000.0,427.0,531.0,342.0,152.0,172.0,6836.0
Sep18,Health,Mental health issues,2018-09-30,4283.0,4888.0,1664.0,855.0,1124.0,637.0,402.0,138.0,13972.0
Sep18,Health,Problematic alcohol use,2018-09-30,755.0,589.0,329.0,227.0,189.0,84.0,50.0,177.0,2400.0
Sep18,Health,Problematic drug or substance use,2018-09-30,1607.0,1831.0,491.0,462.0,359.0,153.0,113.0,101.0,5115.0
Sep18,Interpersonal,Family and domestic violence,2018-09-30,7284.0,12170.0,2867.0,2500.0,1883.0,443.0,488.0,963.0,28546.0
Sep18,Interpersonal,Interpersonal relationships,2018-09-30,11221.0,15789.0,4669.0,3524.0,2506.0,1034.0,829.0,1195.0,40689.0
Sep18,Interpersonal,Non-family violence,2018-09-30,475.0,717.0,154.0,166.0,42.0,70.0,59.0,53.0,1736.0
Sep18,Interpersonal,Relationship/family breakdown,2018-09-30,6057.0,5434.0,2259.0,1505.0,615.0,638.0,597.0,311.0,17402.0
Sep18,Interpersonal,Sexual abuse,2018-09-30,384.0,504.0,148.0,174.0,57.0,22.0,35.0,23.0,1346.0
Sep18,Interpersonal,Time out from family/other situation,2018-09-30,2133.0,1914.0,1017.0,779.0,167.0,387.0,206.0,264.0,6865.0
Sep18,Not stated,Not stated,2018-09-30,241.0,216.0,10.0,97.0,0.0,6.0,5.0,18.0,591.0
Sep18,Other,Discrimination including racial discrimination,2018-09-30,160.0,139.0,55.0,20.0,59.0,5.0,6.0,5.0,449.0
Sep18,Other,Disengagement with school or other education and training,2018-09-30,704.0,503.0,136.0,148.0,268.0,21.0,36.0,74.0,1890.0
Sep18,Other,Itinerant,2018-09-30,583.0,912.0,299.0,109.0,355.0,191.0,11.0,145.0,2601.0
Sep18,Other,Lack of family and/or community support,2018-09-30,4789.0,4897.0,2563.0,1175.0,599.0,688.0,416.0,538.0,15648.0
Sep18,Other,Other,2018-09-30,7576.0,8589.0,3999.0,1806.0,1536.0,985.0,697.0,1114.0,26268.0
Sep18,Other,Other (not elsewhere classified),2018-09-30,1794.0,2152.0,1168.0,482.0,205.0,98.0,173.0,439.0,6509.0
Sep18,Other,Transition from custodial arrangements,2018-09-30,618.0,1201.0,185.0,85.0,190.0,89.0,39.0,77.0,2482.0
Sep18,Other,Transition from foster care and child safety residential placements,2018-09-30,93.0,209.0,75.0,29.0,11.0,18.0,16.0,26.0,477.0
Sep18,Other,Transition from other care arrangements,2018-09-30,224.0,270.0,89.0,71.0,66.0,60.0,33.0,19.0,832.0
Sep18,Other,Unable to return home due to environmental reasons,2018-09-30,548.0,439.0,185.0,168.0,122.0,42.0,61.0,23.0,1588.0
Sep18,Total,Total clients,2018-09-30,23138.0,31081.0,12007.0,5892.0,6314.0,2289.0,1611.0,3124.0,85234.0
Sep19,Accommodation,Accommodation,2019-09-30,11818.0,15812.0,7073.0,2456.0,4182.0,1775.0,1034.0,1342.0,45421.0
Sep19,Accommodation,Housing crisis (e.g. eviction),2019-09-30,7645.0,9652.0,4289.0,1325.0,2560.0,1048.0,607.0,673.0,27775.0
Sep19,Accommodation,Inadequate or inappropriate dwelling conditions,2019-09-30,4527.0,8222.0,3473.0,1178.0,1533.0,876.0,500.0,754.0,21037.0
Sep19,Accommodation,Previous accommodation ended,2019-09-30,3356.0,4546.0,1908.0,792.0,445.0,804.0,362.0,200.0,12404.0
Sep19,Financial,Employment difficulties,2019-09-30,1300.0,1635.0,515.0,244.0,150.0,91.0,114.0,149.0,4198.0
Sep19,Financial,Financial,2019-09-30,10965.0,14989.0,6228.0,2571.0,1629.0,1344.0,922.0,910.0,39511.0
Sep19,Financial,Financial difficulties,2019-09-30,7967.0,11795.0,4792.0,1930.0,1058.0,951.0,657.0,643.0,29764.0
Sep19,Financial,Housing affordability stress,2019-09-30,6330.0,8860.0,3820.0,1265.0,514.0,983.0,610.0,476.0,22843.0
Sep19,Financial,Problematic gambling,2019-09-30,99.0,67.0,52.0,8.0,15.0,5.0,1.0,11.0,258.0
Sep19,Financial,Unemployment,2019-09-30,2672.0,3031.0,1381.0,755.0,539.0,228.0,237.0,245.0,9084.0
Sep19,Health,Health,2019-09-30,5956.0,7456.0,2580.0,1549.0,1636.0,992.0,493.0,421.0,21056.0
Sep19,Health,Medical issues,2019-09-30,1727.0,2582.0,1025.0,535.0,525.0,337.0,176.0,168.0,7069.0
Sep19,Health,Mental health issues,2019-09-30,4449.0,5519.0,1681.0,892.0,1168.0,776.0,365.0,153.0,14987.0
Sep19,Health,Problematic alcohol use,2019-09-30,690.0,647.0,288.0,250.0,169.0,84.0,56.0,138.0,2321.0
Sep19,Health,Problematic drug or substance use,2019-09-30,1643.0,1953.0,510.0,497.0,351.0,163.0,110.0,88.0,5308.0
Sep19,Interpersonal,Family and domestic violence,2019-09-30,7143.0,13633.0,3187.0,2567.0,1693.0,474.0,520.0,937.0,30113.0
Sep19,Interpersonal,Interpersonal relationships,2019-09-30,11065.0,17368.0,5053.0,3459.0,2322.0,1177.0,849.0,1411.0,42647.0
Sep19,Interpersonal,Non-family violence,2019-09-30,413.0,762.0,171.0,157.0,33.0,119.0,52.0,47.0,1752.0
Sep19,Interpersonal,Relationship/family breakdown,2019-09-30,5775.0,5518.0,2350.0,1492.0,597.0,673.0,630.0,298.0,17324.0
Sep19,Interpersonal,Sexual abuse,2019-09-30,411.0,577.0,161.0,214.0,57.0,41.0,34.0,48.0,1542.0
Sep19,Interpersonal,Time out from family/other situation,2019-09-30,2085.0,2113.0,1174.0,786.0,180.0,494.0,218.0,467.0,7514.0
Sep19,Not stated,Not stated,2019-09-30,563.0,152.0,15.0,23.0,0.0,5.0,4.0,157.0,915.0
Sep19,Other,Discrimination including racial discrimination,2019-09-30,175.0,172.0,44.0,26.0,54.0,5.0,15.0,0.0,491.0
Sep19,Other,Disengagement with school or other education and training,2019-09-30,680.0,526.0,119.0,78.0,241.0,25.0,28.0,50.0,1747.0
Sep19,Other,Itinerant,2019-09-30,715.0,981.0,344.0,244.0,321.0,220.0,20.0,119.0,2963.0
Sep19,Other,Lack of family and/or community support,2019-09-30,4534.0,5149.0,2573.0,1326.0,585.0,872.0,485.0,460.0,15971.0
Sep19,Other,Other,2019-09-30,7234.0,8836.0,3999.0,2239.0,1485.0,1192.0,746.0,1139.0,26844.0
Sep19,Other,Other (not elsewhere classified),2019-09-30,1854.0,2093.0,1168.0,613.0,182.0,94.0,182.0,498.0,6683.0
Sep19,Other,Transition from custodial arrangements,2019-09-30,602.0,1160.0,173.0,114.0,228.0,94.0,50.0,72.0,2491.0
Sep19,Other,Transition from foster care and child safety residential placements,2019-09-30,67.0,168.0,44.0,55.0,13.0,8.0,5.0,33.0,391.0
Sep19,Other,Transition from other care arrangements,2019-09-30,242.0,294.0,82.0,82.0,62.0,71.0,28.0,26.0,887.0
Sep19,Other,Unable to return home due to environmental reasons,2019-09-30,564.0,408.0,181.0,170.0,110.0,66.0,67.0,32.0,1598.0
Sep19,Total,Total clients,2019-09-30,23204.0,32679.0,11950.0,6304.0,6393.0,2408.0,1650.0,3208.0,87614.0
