DATE,MONTH,SEX,CLIENT GROUP,NSW,VIC,QLD,WA,SA,TAS,ACT,NT,NATIONAL,NSW_POPULATION,VIC_POPULATION,QLD_POPULATION,WA_POPULATION,SA_POPULATION,TAS_POPULATION,ACT_POPULATION,NT_POPULATION,NATIONAL_POPULATION,NATIONAL_PER_10k,NSW_PER_10k,NSW_PROPORTION_OF_NATIONAL,NSW_PROPORTION_OF_NATIONAL_PER_10k,NSW_PROPORTION_OF_NATIONAL_POPULATION,NSW_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,VIC_PER_10k,VIC_PROPORTION_OF_NATIONAL,VIC_PROPORTION_OF_NATIONAL_PER_10k,VIC_PROPORTION_OF_NATIONAL_POPULATION,VIC_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,QLD_PER_10k,QLD_PROPORTION_OF_NATIONAL,QLD_PROPORTION_OF_NATIONAL_PER_10k,QLD_PROPORTION_OF_NATIONAL_POPULATION,QLD_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,WA_PER_10k,WA_PROPORTION_OF_NATIONAL,WA_PROPORTION_OF_NATIONAL_PER_10k,WA_PROPORTION_OF_NATIONAL_POPULATION,WA_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,SA_PER_10k,SA_PROPORTION_OF_NATIONAL,SA_PROPORTION_OF_NATIONAL_PER_10k,SA_PROPORTION_OF_NATIONAL_POPULATION,SA_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,TAS_PER_10k,TAS_PROPORTION_OF_NATIONAL,TAS_PROPORTION_OF_NATIONAL_PER_10k,TAS_PROPORTION_OF_NATIONAL_POPULATION,TAS_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,ACT_PER_10k,ACT_PROPORTION_OF_NATIONAL,ACT_PROPORTION_OF_NATIONAL_PER_10k,ACT_PROPORTION_OF_NATIONAL_POPULATION,ACT_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,NT_PER_10k,NT_PROPORTION_OF_NATIONAL,NT_PROPORTION_OF_NATIONAL_PER_10k,NT_PROPORTION_OF_NATIONAL_POPULATION,NT_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP
2022-05-31,May22,Male,Number of clients accommodated in short-term/emergency accommodation,990.0,2077.0,1581.0,609.0,151.0,253.0,131.0,153.0,5936.0,4093234.0,3338799.0,2671102.0,1386408.0,918233.0,287325.0,230671.0,122937.0,13051019.0,4.5,2.4,16.7,53.2,31.4,53.2,6.2,35.0,136.8,25.6,136.8,5.9,26.6,130.1,20.5,130.1,4.4,10.3,96.6,10.6,96.6,1.6,2.5,36.2,7.0,36.2,8.8,4.3,193.6,2.2,193.6,5.7,2.2,124.9,1.8,124.9,12.4,2.6,273.6,0.9,273.6
2022-05-31,May22,Female,Number of clients with a current mental health issue,5338.0,6176.0,2131.0,1253.0,1208.0,757.0,417.0,197.0,17452.0,4093234.0,3338799.0,2671102.0,1386408.0,918233.0,287325.0,230671.0,122937.0,13051019.0,13.4,13.0,30.6,97.5,31.4,97.5,18.5,35.4,138.3,25.6,138.3,8.0,12.2,59.7,20.5,59.7,9.0,7.2,67.6,10.6,67.6,13.2,6.9,98.4,7.0,98.4,26.3,4.3,197.0,2.2,197.0,18.1,2.4,135.2,1.8,135.2,16.0,1.1,119.8,0.9,119.8
2022-05-31,May22,Female,Number of clients who have experienced family and domestic violence,5996.0,10600.0,2811.0,2438.0,1224.0,416.0,501.0,881.0,24801.0,4093234.0,3338799.0,2671102.0,1386408.0,918233.0,287325.0,230671.0,122937.0,13051019.0,19.0,14.6,24.2,77.1,31.4,77.1,31.7,42.7,167.1,25.6,167.1,10.5,11.3,55.4,20.5,55.4,17.6,9.8,92.5,10.6,92.5,13.3,4.9,70.1,7.0,70.1,14.5,1.7,76.2,2.2,76.2,21.7,2.0,114.3,1.8,114.3,71.7,3.6,377.1,0.9,377.1
2022-06-30,Jun22,Female,Number of clients who are homeless,6550.0,7671.0,4388.0,1839.0,1881.0,1000.0,633.0,811.0,24712.0,4106941.0,3352870.0,2685152.0,1393443.0,921083.0,287892.0,231316.0,123228.0,13104250.0,18.9,15.9,26.5,84.6,31.3,84.6,22.9,31.0,121.3,25.6,121.3,16.3,17.8,86.7,20.5,86.7,13.2,7.4,70.0,10.6,70.0,20.4,7.6,108.3,7.0,108.3,34.7,4.0,184.2,2.2,184.2,27.4,2.6,145.1,1.8,145.1,65.8,3.3,349.0,0.9,349.0
2022-06-30,Jun22,Total,Number of clients who are at risk of homelessness,11461.0,16025.0,5870.0,3333.0,3345.0,953.0,799.0,1432.0,43148.0,8166704.0,6630631.0,5320941.0,2791794.0,1821215.0,571051.0,456915.0,250228.0,26014399.0,16.6,14.0,26.6,84.6,31.4,84.6,24.2,37.1,145.7,25.5,145.7,11.0,13.6,66.5,20.5,66.5,11.9,7.7,72.0,10.7,72.0,18.4,7.8,110.7,7.0,110.7,16.7,2.2,100.6,2.2,100.6,17.5,1.9,105.4,1.8,105.4,57.2,3.3,345.0,1.0,345.0
2022-06-30,Jun22,Total,Number of clients who are homeless,11417.0,14158.0,7685.0,3099.0,3316.0,1767.0,1061.0,1442.0,43838.0,8166704.0,6630631.0,5320941.0,2791794.0,1821215.0,571051.0,456915.0,250228.0,26014399.0,16.9,14.0,26.0,83.0,31.4,83.0,21.4,32.3,126.7,25.5,126.7,14.4,17.5,85.7,20.5,85.7,11.1,7.1,65.9,10.7,65.9,18.2,7.6,108.0,7.0,108.0,30.9,4.0,183.6,2.2,183.6,23.2,2.4,137.8,1.8,137.8,57.6,3.3,342.0,1.0,342.0
2022-06-30,Jun22,Total,Number of clients accommodated in short-term/emergency accommodation,2257.0,4333.0,3592.0,1678.0,449.0,556.0,344.0,615.0,13820.0,8166704.0,6630631.0,5320941.0,2791794.0,1821215.0,571051.0,456915.0,250228.0,26014399.0,5.3,2.8,16.3,52.0,31.4,52.0,6.5,31.4,123.0,25.5,123.0,6.8,26.0,127.1,20.5,127.1,6.0,12.1,113.1,10.7,113.1,2.5,3.2,46.4,7.0,46.4,9.7,4.0,183.3,2.2,183.3,7.5,2.5,141.7,1.8,141.7,24.6,4.5,462.6,1.0,462.6
2022-06-30,Jun22,Total,Number of nights in short-term/emergency accommodation,44095.0,65545.0,86009.0,20100.0,7323.0,10152.0,9139.0,6025.0,248388.0,8166704.0,6630631.0,5320941.0,2791794.0,1821215.0,571051.0,456915.0,250228.0,26014399.0,95.5,54.0,17.8,56.5,31.4,56.5,98.9,26.4,103.5,25.5,103.5,161.6,34.6,169.3,20.5,169.3,72.0,8.1,75.4,10.7,75.4,40.2,2.9,42.1,7.0,42.1,177.8,4.1,186.2,2.2,186.2,200.0,3.7,209.5,1.8,209.5,240.8,2.4,252.2,1.0,252.2
2022-06-30,Jun22,Total,Number of clients financially assisted with payments for short term/emergency accommodation,194.0,2285.0,265.0,94.0,67.0,68.0,48.0,28.0,3048.0,8166704.0,6630631.0,5320941.0,2791794.0,1821215.0,571051.0,456915.0,250228.0,26014399.0,1.2,0.2,6.4,20.3,31.4,20.3,3.4,75.0,294.1,25.5,294.1,0.5,8.7,42.5,20.5,42.5,0.3,3.1,28.7,10.7,28.7,0.4,2.2,31.4,7.0,31.4,1.2,2.2,101.6,2.2,101.6,1.1,1.6,89.7,1.8,89.7,1.1,0.9,95.5,1.0,95.5
2022-06-30,Jun22,Total,Number of clients with problematic drug or alcohol issues,1687.0,2831.0,837.0,748.0,495.0,242.0,229.0,177.0,7237.0,8166704.0,6630631.0,5320941.0,2791794.0,1821215.0,571051.0,456915.0,250228.0,26014399.0,2.8,2.1,23.3,74.3,31.4,74.3,4.3,39.1,153.5,25.5,153.5,1.6,11.6,56.5,20.5,56.5,2.7,10.3,96.3,10.7,96.3,2.7,6.8,97.7,7.0,97.7,4.2,3.3,152.3,2.2,152.3,5.0,3.2,180.2,1.8,180.2,7.1,2.4,254.3,1.0,254.3
2022-06-30,Jun22,Total,Number of clients who have experienced family and domestic violence,7928.0,13473.0,3829.0,2915.0,1438.0,544.0,700.0,1154.0,31912.0,8166704.0,6630631.0,5320941.0,2791794.0,1821215.0,571051.0,456915.0,250228.0,26014399.0,12.3,9.7,24.8,79.1,31.4,79.1,20.3,42.2,165.6,25.5,165.6,7.2,12.0,58.7,20.5,58.7,10.4,9.1,85.1,10.7,85.1,7.9,4.5,64.4,7.0,64.4,9.5,1.7,77.7,2.2,77.7,15.3,2.2,124.9,1.8,124.9,46.1,3.6,375.9,1.0,375.9
2022-06-30,Jun22,Total,Number of indigenous clients,7474.0,4145.0,4866.0,3037.0,1760.0,414.0,372.0,2529.0,24530.0,8166704.0,6630631.0,5320941.0,2791794.0,1821215.0,571051.0,456915.0,250228.0,26014399.0,9.4,9.2,30.5,97.1,31.4,97.1,6.3,16.9,66.3,25.5,66.3,9.1,19.8,97.0,20.5,97.0,10.9,12.4,115.4,10.7,115.4,9.7,7.2,102.5,7.0,102.5,7.2,1.7,76.9,2.2,76.9,8.1,1.5,86.3,1.8,86.3,101.1,10.3,1071.8,1.0,1071.8
2022-06-30,Jun22,Total,Number of clients with a current mental health issue,7953.0,9956.0,3463.0,1775.0,1948.0,1249.0,725.0,314.0,27340.0,8166704.0,6630631.0,5320941.0,2791794.0,1821215.0,571051.0,456915.0,250228.0,26014399.0,10.5,9.7,29.1,92.7,31.4,92.7,15.0,36.4,142.9,25.5,142.9,6.5,12.7,61.9,20.5,61.9,6.4,6.5,60.5,10.7,60.5,10.7,7.1,101.8,7.0,101.8,21.9,4.6,208.1,2.2,208.1,15.9,2.7,151.0,1.8,151.0,12.5,1.1,119.4,1.0,119.4
2022-06-30,Jun22,Female,Number of nights in short-term/emergency accommodation,26377.0,36416.0,49222.0,11518.0,4649.0,5658.0,6020.0,3458.0,143318.0,4106941.0,3352870.0,2685152.0,1393443.0,921083.0,287892.0,231316.0,123228.0,13104250.0,109.4,64.2,18.4,58.7,31.3,58.7,108.6,25.4,99.3,25.6,99.3,183.3,34.3,167.6,20.5,167.6,82.7,8.0,75.6,10.6,75.6,50.5,3.2,46.2,7.0,46.2,196.5,3.9,179.7,2.2,179.7,260.3,4.2,238.0,1.8,238.0,280.6,2.4,256.6,0.9,256.6
2022-06-30,Jun22,Female,Number of indigenous clients,4634.0,2568.0,3022.0,2027.0,1070.0,254.0,212.0,1669.0,15407.0,4106941.0,3352870.0,2685152.0,1393443.0,921083.0,287892.0,231316.0,123228.0,13104250.0,11.8,11.3,30.1,96.0,31.3,96.0,7.7,16.7,65.1,25.6,65.1,11.3,19.6,95.7,20.5,95.7,14.5,13.2,123.7,10.6,123.7,11.6,6.9,98.8,7.0,98.8,8.8,1.6,75.0,2.2,75.0,9.2,1.4,78.0,1.8,78.0,135.4,10.8,1152.0,0.9,1152.0
2022-06-30,Jun22,Female,Number of clients who have experienced family and domestic violence,5917.0,10267.0,2866.0,2334.0,1155.0,422.0,513.0,899.0,24310.0,4106941.0,3352870.0,2685152.0,1393443.0,921083.0,287892.0,231316.0,123228.0,13104250.0,18.6,14.4,24.3,77.7,31.3,77.7,30.6,42.2,165.1,25.6,165.1,10.7,11.8,57.5,20.5,57.5,16.7,9.6,90.3,10.6,90.3,12.5,4.8,67.6,7.0,67.6,14.7,1.7,79.0,2.2,79.0,22.2,2.1,119.5,1.8,119.5,73.0,3.7,393.3,0.9,393.3
2022-06-30,Jun22,Female,Number of clients with a current mental health issue,5268.0,6073.0,2189.0,1251.0,1231.0,732.0,443.0,192.0,17355.0,4106941.0,3352870.0,2685152.0,1393443.0,921083.0,287892.0,231316.0,123228.0,13104250.0,13.2,12.8,30.4,96.9,31.3,96.9,18.1,35.0,136.8,25.6,136.8,8.2,12.6,61.6,20.5,61.6,9.0,7.2,67.8,10.6,67.8,13.4,7.1,100.9,7.0,100.9,25.4,4.2,192.0,2.2,192.0,19.2,2.6,144.6,1.8,144.6,15.6,1.1,117.6,0.9,117.6
2022-06-30,Jun22,Female,Number of clients with problematic drug or alcohol issues,846.0,1262.0,399.0,413.0,201.0,86.0,112.0,84.0,3401.0,4106941.0,3352870.0,2685152.0,1393443.0,921083.0,287892.0,231316.0,123228.0,13104250.0,2.6,2.1,24.9,79.4,31.3,79.4,3.8,37.1,145.0,25.6,145.0,1.5,11.7,57.3,20.5,57.3,3.0,12.1,114.2,10.6,114.2,2.2,5.9,84.1,7.0,84.1,3.0,2.5,115.1,2.2,115.1,4.8,3.3,186.6,1.8,186.6,6.8,2.5,262.6,0.9,262.6
2022-06-30,Jun22,Female,Number of clients financially assisted with payments for short term/emergency accommodation,134.0,1196.0,161.0,73.0,39.0,53.0,34.0,25.0,1715.0,4106941.0,3352870.0,2685152.0,1393443.0,921083.0,287892.0,231316.0,123228.0,13104250.0,1.3,0.3,7.8,24.9,31.3,24.9,3.6,69.7,272.6,25.6,272.6,0.6,9.4,45.8,20.5,45.8,0.5,4.3,40.0,10.6,40.0,0.4,2.3,32.4,7.0,32.4,1.8,3.1,140.7,2.2,140.7,1.5,2.0,112.3,1.8,112.3,2.0,1.5,155.0,0.9,155.0
2022-06-30,Jun22,Female,Number of clients accommodated in short-term/emergency accommodation,1312.0,2252.0,2064.0,1027.0,278.0,305.0,216.0,428.0,7881.0,4106941.0,3352870.0,2685152.0,1393443.0,921083.0,287892.0,231316.0,123228.0,13104250.0,6.0,3.2,16.6,53.1,31.3,53.1,6.7,28.6,111.7,25.6,111.7,7.7,26.2,127.8,20.5,127.8,7.4,13.0,122.5,10.6,122.5,3.0,3.5,50.2,7.0,50.2,10.6,3.9,176.2,2.2,176.2,9.3,2.7,155.3,1.8,155.3,34.7,5.4,577.5,0.9,577.5
2022-06-30,Jun22,Female,Number of clients who are at risk of homelessness,7444.0,10007.0,3725.0,2378.0,2080.0,552.0,440.0,1000.0,27581.0,4106941.0,3352870.0,2685152.0,1393443.0,921083.0,287892.0,231316.0,123228.0,13104250.0,21.0,18.1,27.0,86.1,31.3,86.1,29.8,36.3,141.8,25.6,141.8,13.9,13.5,65.9,20.5,65.9,17.1,8.6,81.1,10.6,81.1,22.6,7.5,107.3,7.0,107.3,19.2,2.0,91.1,2.2,91.1,19.0,1.6,90.4,1.8,90.4,81.2,3.6,385.6,0.9,385.6
2022-06-30,Jun22,Male,Number of indigenous clients,2840.0,1577.0,1844.0,1010.0,690.0,160.0,160.0,860.0,9123.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,7.1,7.0,31.1,99.0,31.4,99.0,4.8,17.3,68.1,25.4,68.1,7.0,20.2,99.0,20.4,99.0,7.2,11.1,102.2,10.8,102.2,7.7,7.6,108.5,7.0,108.5,5.7,1.8,80.0,2.2,80.0,7.1,1.8,100.4,1.7,100.4,67.7,9.4,958.3,1.0,958.3
2022-06-30,Jun22,Male,Number of clients with a current mental health issue,2685.0,3883.0,1274.0,524.0,717.0,517.0,282.0,122.0,9985.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,7.7,6.6,26.9,85.5,31.4,85.5,11.8,38.9,153.2,25.4,153.2,4.8,12.8,62.5,20.4,62.5,3.7,5.2,48.5,10.8,48.5,8.0,7.2,103.0,7.0,103.0,18.3,5.2,236.1,2.2,236.1,12.5,2.8,161.6,1.7,161.6,9.6,1.2,124.2,1.0,124.2
2022-06-30,Jun22,Male,Number of clients with problematic drug or alcohol issues,841.0,1569.0,438.0,335.0,294.0,156.0,117.0,93.0,3836.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,3.0,2.1,21.9,69.7,31.4,69.7,4.8,40.9,161.1,25.4,161.1,1.7,11.4,55.9,20.4,55.9,2.4,8.7,80.6,10.8,80.6,3.3,7.7,109.9,7.0,109.9,5.5,4.1,185.4,2.2,185.4,5.2,3.1,174.5,1.7,174.5,7.3,2.4,246.5,1.0,246.5
2022-06-30,Jun22,Male,Number of nights in short-term/emergency accommodation,17718.0,29129.0,36787.0,8582.0,2674.0,4494.0,3119.0,2567.0,105070.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,81.4,43.6,16.9,53.6,31.4,53.6,88.9,27.7,109.2,25.4,109.2,139.6,35.0,171.5,20.4,171.5,61.4,8.2,75.4,10.8,75.4,29.7,2.5,36.5,7.0,36.5,158.7,4.3,195.0,2.2,195.0,138.3,3.0,169.9,1.7,169.9,202.1,2.4,248.4,1.0,248.4
2022-06-30,Jun22,Male,Number of clients financially assisted with payments for short term/emergency accommodation,60.0,1089.0,104.0,21.0,28.0,15.0,14.0,3.0,1333.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,1.0,0.1,4.5,14.3,31.4,14.3,3.3,81.7,321.8,25.4,321.8,0.4,7.8,38.2,20.4,38.2,0.2,1.6,14.5,10.8,14.5,0.3,2.1,30.1,7.0,30.1,0.5,1.1,51.3,2.2,51.3,0.6,1.1,60.1,1.7,60.1,0.2,0.2,22.9,1.0,22.9
2022-06-30,Jun22,Male,Number of clients who are at risk of homelessness,4017.0,6018.0,2145.0,955.0,1265.0,401.0,359.0,432.0,15567.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,12.1,9.9,25.8,82.1,31.4,82.1,18.4,38.7,152.3,25.4,152.3,8.1,13.8,67.5,20.4,67.5,6.8,6.1,56.6,10.8,56.6,14.1,8.1,116.5,7.0,116.5,14.2,2.6,117.4,2.2,117.4,15.9,2.3,132.0,1.7,132.0,34.0,2.8,282.1,1.0,282.1
2022-06-30,Jun22,Male,Number of clients who are homeless,4867.0,6487.0,3297.0,1260.0,1435.0,767.0,428.0,631.0,19126.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,14.8,12.0,25.4,80.9,31.4,80.9,19.8,33.9,133.6,25.4,133.6,12.5,17.2,84.4,20.4,84.4,9.0,6.6,60.8,10.8,60.8,15.9,7.5,107.6,7.0,107.6,27.1,4.0,182.8,2.2,182.8,19.0,2.2,128.1,1.7,128.1,49.7,3.3,335.4,1.0,335.4
2022-06-30,Jun22,Male,Number of clients accommodated in short-term/emergency accommodation,945.0,2081.0,1528.0,651.0,171.0,251.0,128.0,187.0,5939.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,4.6,2.3,15.9,50.6,31.4,50.6,6.3,35.0,138.0,25.4,138.0,5.8,25.7,126.0,20.4,126.0,4.7,11.0,101.2,10.8,101.2,1.9,2.9,41.3,7.0,41.3,8.9,4.2,192.7,2.2,192.7,5.7,2.2,123.3,1.7,123.3,14.7,3.1,320.1,1.0,320.1
2022-06-30,Jun22,Male,Number of clients who have experienced family and domestic violence,2011.0,3206.0,963.0,581.0,283.0,122.0,187.0,255.0,7602.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,5.9,5.0,26.5,84.1,31.4,84.1,9.8,42.2,166.1,25.4,166.1,3.7,12.7,62.0,20.4,62.0,4.2,7.6,70.6,10.8,70.6,3.1,3.7,53.4,7.0,53.4,4.3,1.6,73.2,2.2,73.2,8.3,2.5,140.8,1.7,140.8,20.1,3.4,341.0,1.0,341.0
2022-07-31,Jul22,Female,Number of clients who have experienced family and domestic violence,5819.0,10199.0,2772.0,2349.0,1107.0,422.0,517.0,827.0,23957.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,18.6,14.3,24.3,77.2,31.4,77.2,31.1,42.6,167.7,25.4,167.7,10.5,11.6,56.7,20.4,56.7,16.8,9.8,90.5,10.8,90.5,12.3,4.6,66.3,7.0,66.3,14.9,1.8,80.3,2.2,80.3,22.9,2.2,123.5,1.7,123.5,65.1,3.5,350.9,1.0,350.9
2022-07-31,Jul22,Male,Number of clients who have experienced family and domestic violence,1953.0,3036.0,929.0,600.0,275.0,124.0,183.0,208.0,7303.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,5.7,4.8,26.7,85.0,31.4,85.0,9.3,41.6,163.7,25.4,163.7,3.5,12.7,62.3,20.4,62.3,4.3,8.2,75.9,10.8,75.9,3.1,3.8,54.0,7.0,54.0,4.4,1.7,77.4,2.2,77.4,8.1,2.5,143.4,1.7,143.4,16.4,2.8,289.5,1.0,289.5
2022-07-31,Jul22,Total,Number of clients with a current mental health issue,7872.0,9653.0,3433.0,1719.0,1886.0,1217.0,740.0,277.0,26749.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,20.7,19.4,29.4,93.6,31.4,93.6,29.4,36.1,142.1,25.4,142.1,13.0,12.8,62.9,20.4,62.9,12.3,6.4,59.3,10.8,59.3,21.0,7.1,101.1,7.0,101.1,43.0,4.5,207.4,2.2,207.4,32.8,2.8,158.3,1.7,158.3,21.8,1.0,105.3,1.0,105.3
2022-07-31,Jul22,Male,Number of clients who are homeless,4686.0,6351.0,3232.0,1231.0,1335.0,754.0,446.0,572.0,18559.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,14.4,11.5,25.2,80.3,31.4,80.3,19.4,34.2,134.8,25.4,134.8,12.3,17.4,85.3,20.4,85.3,8.8,6.6,61.2,10.8,61.2,14.8,7.2,103.2,7.0,103.2,26.6,4.1,185.2,2.2,185.2,19.8,2.4,137.5,1.7,137.5,45.0,3.1,313.3,1.0,313.3
2022-07-31,Jul22,Male,Number of clients who are at risk of homelessness,3932.0,5814.0,2134.0,980.0,1314.0,400.0,367.0,383.0,15297.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,11.8,9.7,25.7,81.7,31.4,81.7,17.7,38.0,149.7,25.4,149.7,8.1,14.0,68.3,20.4,68.3,7.0,6.4,59.1,10.8,59.1,14.6,8.6,123.2,7.0,123.2,14.1,2.6,119.2,2.2,119.2,16.3,2.4,137.3,1.7,137.3,30.2,2.5,254.5,1.0,254.5
2022-07-31,Jul22,Total,Number of indigenous clients,7188.0,4064.0,4656.0,3089.0,1714.0,407.0,373.0,2351.0,23782.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,18.4,17.7,30.2,96.1,31.4,96.1,12.4,17.1,67.3,25.4,67.3,17.7,19.6,95.9,20.4,95.9,22.1,13.0,119.9,10.8,119.9,19.0,7.2,103.4,7.0,103.4,14.4,1.7,78.0,2.2,78.0,16.5,1.6,89.8,1.7,89.8,185.1,9.9,1004.9,1.0,1004.9
2022-07-31,Jul22,Total,Number of clients who have experienced family and domestic violence,7772.0,13235.0,3701.0,2949.0,1382.0,546.0,700.0,1035.0,31260.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,24.2,19.1,24.9,79.1,31.4,79.1,40.4,42.3,166.8,25.4,166.8,14.0,11.8,58.0,20.4,58.0,21.1,9.4,87.1,10.8,87.1,15.4,4.4,63.4,7.0,63.4,19.3,1.7,79.6,2.2,79.6,31.0,2.2,128.1,1.7,128.1,81.5,3.3,336.6,1.0,336.6
2022-07-31,Jul22,Total,Number of nights in short-term/emergency accommodation,45265.0,63586.0,87527.0,21378.0,7566.0,11031.0,9447.0,6322.0,252122.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,195.3,111.5,18.0,57.1,31.4,57.1,194.0,25.2,99.3,25.4,99.3,332.1,34.7,170.0,20.4,170.0,152.9,8.5,78.3,10.8,78.3,84.1,3.0,43.0,7.0,43.0,389.6,4.4,199.5,2.2,199.5,418.8,3.7,214.4,1.7,214.4,497.8,2.5,254.9,1.0,254.9
2022-07-31,Jul22,Total,Number of clients with problematic drug or alcohol issues,1649.0,2869.0,821.0,754.0,467.0,249.0,234.0,154.0,7190.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,5.6,4.1,22.9,72.9,31.4,72.9,8.8,39.9,157.2,25.4,157.2,3.1,11.4,55.9,20.4,55.9,5.4,10.5,96.8,10.8,96.8,5.2,6.5,93.2,7.0,93.2,8.8,3.5,157.9,2.2,157.9,10.4,3.3,186.2,1.7,186.2,12.1,2.1,217.7,1.0,217.7
2022-07-31,Jul22,Total,Number of clients financially assisted with payments for short term/emergency accommodation,182.0,2177.0,295.0,104.0,62.0,69.0,51.0,24.0,2961.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,2.3,0.4,6.1,19.5,31.4,19.5,6.6,73.5,289.6,25.4,289.6,1.1,10.0,48.8,20.4,48.8,0.7,3.5,32.4,10.8,32.4,0.7,2.1,30.0,7.0,30.0,2.4,2.3,106.2,2.2,106.2,2.3,1.7,98.6,1.7,98.6,1.9,0.8,82.4,1.0,82.4
2022-07-31,Jul22,Total,Number of clients accommodated in short-term/emergency accommodation,2142.0,4159.0,3589.0,1768.0,415.0,551.0,360.0,615.0,13591.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,10.5,5.3,15.8,50.1,31.4,50.1,12.7,30.6,120.5,25.4,120.5,13.6,26.4,129.3,20.4,129.3,12.6,13.0,120.1,10.8,120.1,4.6,3.1,43.8,7.0,43.8,19.5,4.1,184.8,2.2,184.8,16.0,2.6,151.6,1.7,151.6,48.4,4.5,460.0,1.0,460.0
2022-07-31,Jul22,Total,Number of clients who are homeless,10948.0,13938.0,7495.0,3043.0,3153.0,1745.0,1087.0,1334.0,42644.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,33.0,27.0,25.7,81.6,31.4,81.6,42.5,32.7,128.7,25.4,128.7,28.4,17.6,86.1,20.4,86.1,21.8,7.1,65.9,10.8,65.9,35.0,7.4,106.0,7.0,106.0,61.6,4.1,186.6,2.2,186.6,48.2,2.5,145.9,1.7,145.9,105.0,3.1,318.0,1.0,318.0
2022-07-31,Jul22,Total,Number of clients who are at risk of homelessness,11154.0,15529.0,5715.0,3289.0,3486.0,918.0,830.0,1319.0,42169.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,32.7,27.5,26.5,84.1,31.4,84.1,47.4,36.8,145.0,25.4,145.0,21.7,13.6,66.4,20.4,66.4,23.5,7.8,72.0,10.8,72.0,38.7,8.3,118.6,7.0,118.6,32.4,2.2,99.3,2.2,99.3,36.8,2.0,112.6,1.7,112.6,103.9,3.1,318.0,1.0,318.0
2022-07-31,Jul22,Male,Number of clients financially assisted with payments for short term/emergency accommodation,75.0,984.0,104.0,14.0,19.0,11.0,16.0,1.0,1221.0,4059763.0,3277761.0,2635789.0,1398351.0,900132.0,283159.0,225599.0,127000.0,12910149.0,0.9,0.2,6.1,19.5,31.4,19.5,3.0,80.6,317.4,25.4,317.4,0.4,8.5,41.7,20.4,41.7,0.1,1.1,10.6,10.8,10.6,0.2,1.6,22.3,7.0,22.3,0.4,0.9,41.1,2.2,41.1,0.7,1.3,75.0,1.7,75.0,0.1,0.1,8.3,1.0,8.3
